p1,p2,R,G,B
209,89,0,166,86
110,209,0,166,86
211,110,0,166,86
69,211,0,166,86
135,69,0,166,86
25,135,0,166,86
217,25,0,166,86
21,217,0,166,86
221,21,0,166,86
158,221,0,166,86
105,158,0,166,86
161,105,0,166,86
210,161,0,166,86
159,210,0,166,86
217,159,0,166,86
31,217,0,166,86
83,31,0,166,86
193,83,0,166,86
8,193,0,166,86
60,8,0,166,86
143,60,0,166,86
197,143,0,166,86
103,197,0,166,86
204,103,0,166,86
29,204,0,166,86
97,29,0,166,86
36,97,0,166,86
229,36,0,166,86
73,229,0,166,86
189,73,0,166,86
14,189,0,166,86
68,14,0,166,86
130,68,0,166,86
182,130,0,166,86
3,182,0,166,86
191,3,0,166,86
5,191,0,166,86
178,5,0,166,86
53,178,0,166,86
172,53,0,166,86
49,172,0,166,86
245,49,0,166,86
47,245,0,166,86
178,47,0,166,86
126,178,0,166,86
55,126,0,166,86
136,55,0,166,86
66,136,0,166,86
13,66,0,166,86
127,13,0,166,86
8,127,0,166,86
61,215,251,253,253
170,61,251,253,253
87,170,251,253,253
172,87,251,253,253
63,172,251,253,253
220,63,251,253,253
102,220,251,253,253
224,102,251,253,253
99,224,251,253,253
229,99,251,253,253
98,229,251,253,253
231,98,251,253,253
132,231,251,253,253
6,132,251,253,253
134,6,251,253,253
9,134,251,253,253
131,9,251,253,253
7,131,251,253,253
106,7,251,253,253
223,106,251,253,253
103,223,251,253,253
226,103,251,253,253
95,226,251,253,253
227,95,251,253,253
102,227,251,253,253
221,102,251,253,253
100,221,251,253,253
227,100,251,253,253
99,227,251,253,253
228,99,251,253,253
101,228,251,253,253
225,101,251,253,253
104,225,251,253,253
222,104,251,253,253
102,222,251,253,253
225,102,251,253,253
98,225,251,253,253
230,98,251,253,253
107,230,251,253,253
10,107,251,253,253
137,10,251,253,253
234,137,251,253,253
139,234,251,253,253
11,139,251,253,253
133,11,251,253,253
5,133,251,253,253
130,5,251,253,253
8,130,251,253,253
135,8,251,253,253
7,135,251,253,253
133,7,251,253,253
10,133,251,253,253
132,10,251,253,253
8,132,251,253,253
136,8,251,253,253
13,136,251,253,253
141,13,251,253,253
16,141,251,253,253
111,16,251,253,253
18,111,251,253,253
143,18,251,253,253
239,143,251,253,253
149,239,251,253,253
241,149,251,253,253
152,241,251,253,253
54,152,251,253,253
158,54,251,253,253
59,158,251,253,253
214,59,251,253,253
52,214,251,253,253
151,52,251,253,253
23,151,251,253,253
115,23,251,253,253
25,115,251,253,253
147,25,251,253,253
238,147,251,253,253
144,238,251,253,253
236,144,251,253,253
142,236,251,253,253
15,142,251,253,253
138,15,251,253,253
12,138,251,253,253
137,12,251,253,253
13,137,251,253,253
135,13,251,253,253
9,135,251,253,253
137,9,251,253,253
15,137,251,253,253
141,15,251,253,253
18,141,251,253,253
146,18,251,253,253
23,146,251,253,253
148,23,251,253,253
24,148,251,253,253
117,24,251,253,253
28,117,251,253,253
156,28,251,253,253
36,156,251,253,253
179,36,251,253,253
32,179,251,253,253
177,32,251,253,253
92,177,251,253,253
174,92,251,253,253
89,174,251,253,253
179,89,251,253,253
37,179,251,253,253
184,37,251,253,253
43,184,251,253,253
185,43,251,253,253
89,185,251,253,253
181,89,251,253,253
29,181,251,253,253
152,29,251,253,253
26,152,251,253,253
153,26,251,253,253
30,153,251,253,253
180,30,251,253,253
91,180,251,253,253
182,91,251,253,253
28,182,251,253,253
151,28,251,253,253
51,151,251,253,253
217,51,251,253,253
58,217,251,253,253
157,58,251,253,253
52,157,251,253,253
154,52,251,253,253
55,154,251,253,253
162,55,251,253,253
54,162,251,253,253
213,54,251,253,253
50,213,251,253,253
217,50,251,253,253
54,217,251,253,253
216,54,251,253,253
49,216,251,253,253
214,49,251,253,253
56,214,251,253,253
167,56,251,253,253
58,167,251,253,253
161,58,251,253,253
57,161,251,253,253
155,57,251,253,253
27,155,251,253,253
179,27,251,253,253
92,179,251,253,253
175,92,251,253,253
91,175,251,253,253
184,91,251,253,253
40,184,251,253,253
180,40,251,253,253
35,180,251,253,253
184,35,251,253,253
90,184,251,253,253
180,90,251,253,253
38,180,251,253,253
186,38,251,253,253
40,186,251,253,253
181,40,251,253,253
92,181,251,253,253
178,92,251,253,253
31,178,251,253,253
183,31,251,253,253
44,183,251,253,253
188,44,251,253,253
46,188,251,253,253
187,46,251,253,253
45,187,251,253,253
185,45,251,253,253
36,185,251,253,253
182,36,251,253,253
32,182,251,253,253
178,32,251,253,253
29,178,251,253,253
157,29,251,253,253
55,157,251,253,253
165,55,251,253,253
60,165,251,253,253
214,60,251,253,253
51,214,251,253,253
216,51,251,253,253
57,216,251,253,253
159,57,251,253,253
59,159,251,253,253
163,59,251,253,253
56,163,251,253,253
216,56,251,253,253
61,216,251,253,253
169,61,251,253,253
58,169,251,253,253
215,58,251,253,253
59,215,251,253,253
166,59,251,253,253
57,166,251,253,253
158,57,251,253,253
58,158,251,253,253
156,58,251,253,253
56,156,251,253,253
217,56,251,253,253
53,217,251,253,253
213,53,251,253,253
52,213,251,253,253
215,52,251,253,253
57,215,251,253,253
162,57,251,253,253
60,162,251,253,253
170,60,251,253,253
63,170,251,253,253
171,63,251,253,253
62,171,251,253,253
167,62,251,253,253
57,167,251,253,253
214,57,251,253,253
60,214,251,253,253
161,60,251,253,253
55,161,251,253,253
216,55,251,253,253
59,216,251,253,253
160,59,251,253,253
55,160,251,253,253
217,55,251,253,253
57,217,251,253,253
168,57,251,253,253
62,168,251,253,253
169,62,251,253,253
60,169,251,253,253
166,60,251,253,253
58,166,251,253,253
216,58,251,253,253
61,216,251,253,253
164,61,251,253,253
56,164,251,253,253
215,56,251,253,253
60,215,251,253,253
217,60,251,253,253
61,217,251,253,253
165,61,251,253,253
59,165,251,253,253
214,59,251,253,253
58,214,251,253,253
162,58,251,253,253
56,162,251,253,253
159,56,251,253,253
54,159,251,253,253
156,54,251,253,253
53,156,251,253,253
153,53,251,253,253
31,153,251,253,253
179,31,251,253,253
91,179,251,253,253
176,91,251,253,253
89,176,251,253,253
184,89,251,253,253
33,184,251,253,253
181,33,251,253,253
39,181,251,253,253
183,39,251,253,253
91,183,251,253,253
181,91,251,253,253
90,181,251,253,253
182,90,251,253,253
43,182,251,253,253
186,43,251,253,253
39,186,251,253,253
185,39,251,253,253
90,185,251,253,253
177,90,251,253,253
88,177,251,253,253
178,88,251,253,253
28,178,251,253,253
150,28,251,253,253
22,150,251,253,253
144,22,251,253,253
20,144,251,253,253
143,20,251,253,253
16,143,251,253,253
139,16,251,253,253
12,139,251,253,253
134,12,251,253,253
10,134,251,253,253
138,10,251,253,253
11,138,251,253,253
137,11,251,253,253
14,137,251,253,253
136,14,251,253,253
12,136,251,253,253
140,12,251,253,253
17,140,251,253,253
142,17,251,253,253
15,142,251,253,253
140,15,251,253,253
13,140,251,253,253
138,13,251,253,253
14,138,251,253,253
141,14,251,253,253
17,141,251,253,253
144,17,251,253,253
19,144,251,253,253
145,19,251,253,253
20,145,251,253,253
147,20,251,253,253
22,147,251,253,253
146,22,251,253,253
21,146,251,253,253
145,21,251,253,253
19,145,251,253,253
143,19,251,253,253
17,143,251,253,253
140,17,251,253,253
16,140,251,253,253
142,16,251,253,253
18,142,251,253,253
144,18,251,253,253
20,144,251,253,253
146,20,251,253,253
21,146,251,253,253
147,21,251,253,253
22,147,251,253,253
148,22,251,253,253
23,148,251,253,253
149,23,251,253,253
26,149,251,253,253
150,26,251,253,253
24,150,251,253,253
149,24,251,253,253
25,149,251,253,253
151,25,251,253,253
27,151,251,253,253
154,27,251,253,253
32,154,251,253,253
183,32,251,253,253
36,183,251,253,253
180,36,251,253,253
92,180,251,253,253
182,92,251,253,253
89,182,251,253,253
180,89,251,253,253
34,180,251,253,253
184,34,251,253,253
44,184,251,253,253
187,44,251,253,253
42,187,251,253,253
182,42,251,253,253
41,182,251,253,253
184,41,251,253,253
92,184,251,253,253
185,92,251,253,253
89,185,251,253,253
183,89,251,253,253
35,183,251,253,253
181,35,251,253,253
37,181,251,253,253
182,37,251,253,253
40,182,251,253,253
185,40,251,253,253
91,185,251,253,253
186,91,251,253,253
45,186,251,253,253
188,45,251,253,253
95,188,251,253,253
224,95,251,253,253
105,224,251,253,253
223,105,251,253,253
100,223,251,253,253
225,100,251,253,253
96,225,251,253,253
220,96,251,253,253
99,220,251,253,253
223,99,251,253,253
96,223,251,253,253
224,96,251,253,253
103,224,251,253,253
222,103,251,253,253
102,222,251,253,253
223,102,251,253,253
101,223,251,253,253
226,101,251,253,253
98,226,251,253,253
228,98,251,253,253
97,228,251,253,253
227,97,251,253,253
98,227,251,253,253
221,98,251,253,253
99,221,251,253,253
225,99,251,253,253
97,225,251,253,253
223,97,251,253,253
98,223,251,253,253
224,98,251,253,253
101,224,251,253,253
222,101,251,253,253
99,222,251,253,253
226,99,251,253,253
97,226,251,253,253
224,97,251,253,253
100,224,251,253,253
222,100,251,253,253
98,222,251,253,253
221,98,251,253,253
96,221,251,253,253
222,96,251,253,253
97,222,251,253,253
221,97,251,253,253
96,221,251,253,253
223,96,251,253,253
104,223,251,253,253
0,104,251,253,253
123,8,0,166,86
58,123,0,166,86
6,58,0,166,86
144,6,0,166,86
57,144,0,166,86
124,57,0,166,86
176,124,0,166,86
50,176,0,166,86
114,50,0,166,86
167,114,0,166,86
238,167,0,166,86
175,238,0,166,86
248,175,0,166,86
134,248,0,166,86
70,134,0,166,86
151,70,0,166,86
94,151,0,166,86
39,94,0,166,86
92,39,0,166,86
231,92,0,166,86
37,231,0,166,86
223,37,0,166,86
24,223,0,166,86
86,24,0,166,86
240,86,0,166,86
173,240,0,166,86
120,173,0,166,86
242,120,0,166,86
180,242,0,166,86
49,180,0,166,86
174,49,0,166,86
249,174,0,166,86
129,249,0,166,86
12,129,0,166,86
154,12,0,166,86
92,154,0,166,86
37,92,0,166,86
96,37,0,166,86
151,96,0,166,86
76,151,0,166,86
21,76,0,166,86
184,21,0,166,86
20,184,0,166,86
78,20,0,166,86
187,78,0,166,86
249,187,0,166,86
52,249,0,166,86
169,52,0,166,86
112,169,0,166,86
207,112,0,166,86
153,207,0,166,86
220,153,0,166,86
32,220,0,166,86
93,32,0,166,86
152,93,0,166,86
218,152,0,166,86
107,218,0,166,86
219,107,0,166,86
23,219,0,166,86
133,23,0,166,86
185,133,0,166,86
4,185,0,166,86
142,4,0,166,86
58,142,0,166,86
130,58,0,166,86
66,130,0,166,86
206,66,0,166,86
85,206,0,166,86
234,85,0,166,86
90,234,0,166,86
145,90,0,166,86
200,145,0,166,86
62,200,0,166,86
204,62,0,166,86
149,204,0,166,86
98,149,0,166,86
31,98,0,166,86
225,31,0,166,86
27,225,0,166,86
199,27,0,166,86
143,199,0,166,86
57,143,0,166,86
5,57,0,166,86
142,5,0,166,86
197,142,0,166,86
15,197,0,166,86
69,15,0,166,86
141,69,0,166,86
63,141,0,166,86
126,63,0,166,86
179,126,0,166,86
45,179,0,166,86
239,45,0,166,86
174,239,0,166,86
122,174,0,166,86
6,122,0,166,86
147,6,0,166,86
94,147,0,166,86
158,94,0,166,86
211,158,0,166,86
115,211,0,166,86
44,115,0,166,86
238,44,0,166,86
84,238,0,166,86
192,84,0,166,86
78,192,0,166,86
24,78,0,166,86
85,24,0,166,86
237,85,0,166,86
43,237,0,166,86
108,43,0,166,86
217,108,0,166,86
156,217,0,166,86
213,156,0,166,86
84,213,0,166,86
27,84,0,166,86
223,27,0,166,86
156,223,0,166,86
91,156,0,166,86
231,91,0,166,86
168,231,0,166,86
113,168,0,166,86
212,113,0,166,86
161,212,0,166,86
215,161,0,166,86
110,215,0,166,86
212,110,0,166,86
89,212,0,166,86
234,89,0,166,86
40,234,0,166,86
237,40,0,166,86
88,237,0,166,86
38,88,0,166,86
227,38,0,166,86
76,227,0,166,86
232,76,0,166,86
164,232,0,166,86
217,164,0,166,86
30,217,0,166,86
95,30,0,166,86
34,95,0,166,86
91,34,0,166,86
158,91,0,166,86
103,158,0,166,86
205,103,0,166,86
111,205,0,166,86
214,111,0,166,86
151,214,0,166,86
99,151,0,166,86
162,99,0,166,86
104,162,0,166,86
37,104,0,166,86
89,37,0,166,86
243,89,0,166,86
172,243,0,166,86
118,172,0,166,86
53,118,0,166,86
0,53,0,166,86
185,0,0,166,86
18,185,0,166,86
181,18,0,166,86
10,181,0,166,86
196,10,0,166,86
17,196,0,166,86
188,17,0,166,86
135,188,0,166,86
68,135,0,166,86
145,68,0,166,86
202,145,0,166,86
28,202,0,166,86
221,28,0,166,86
30,221,0,166,86
84,30,0,166,86
229,84,0,166,86
79,229,0,166,86
23,79,0,166,86
84,23,0,166,86
209,84,0,166,86
148,209,0,166,86
90,148,0,166,86
29,90,0,166,86
137,29,0,166,86
190,137,0,166,86
11,190,0,166,86
64,11,0,166,86
136,64,0,166,86
28,136,0,166,86
218,28,0,166,86
155,218,0,166,86
92,155,0,166,86
233,92,0,166,86
41,233,0,166,86
236,41,0,166,86
81,236,0,166,86
22,81,0,166,86
215,22,0,166,86
109,215,0,166,86
216,109,0,166,86
160,216,0,166,86
213,160,0,166,86
153,213,0,166,86
94,153,0,166,86
160,94,0,166,86
222,160,0,166,86
25,222,0,166,86
134,25,0,166,86
53,134,0,166,86
173,53,0,166,86
52,173,0,166,86
120,52,0,166,86
174,120,0,166,86
51,174,0,166,86
170,51,0,166,86
115,170,0,166,86
48,115,0,166,86
177,48,0,166,86
242,177,0,166,86
47,242,0,166,86
243,47,0,166,86
176,243,0,166,86
49,176,0,166,86
246,49,0,166,86
126,246,0,166,86
13,126,0,166,86
193,13,0,166,86
139,193,0,166,86
5,139,0,166,86
124,5,0,166,86
60,124,0,166,86
142,60,0,166,86
198,142,0,166,86
103,198,0,166,86
36,103,0,166,86
90,36,0,166,86
232,90,0,166,86
82,232,0,166,86
192,82,0,166,86
9,192,0,166,86
150,9,0,166,86
97,150,0,166,86
152,97,0,166,86
77,152,0,166,86
187,77,0,166,86
18,187,0,166,86
192,18,0,166,86
11,192,0,166,86
186,11,0,166,86
3,186,0,166,86
55,3,0,166,86
171,55,0,166,86
54,171,0,166,86
177,54,0,166,86
124,177,0,166,86
50,124,0,166,86
179,50,0,166,86
59,179,0,166,86
128,59,0,166,86
180,128,0,166,86
246,180,0,166,86
130,246,0,166,86
19,130,0,166,86
75,19,0,166,86
152,75,0,166,86
95,152,0,166,86
38,95,0,166,86
230,38,0,166,86
163,230,0,166,86
218,163,0,166,86
33,218,0,166,86
96,33,0,166,86
155,96,0,166,86
91,155,0,166,86
157,91,0,166,86
212,157,0,166,86
154,212,0,166,86
221,154,0,166,86
26,221,0,166,86
89,26,0,166,86
34,89,0,166,86
216,34,0,166,86
31,216,0,166,86
97,31,0,166,86
151,97,0,166,86
208,151,0,166,86
111,208,0,166,86
166,111,0,166,86
110,166,0,166,86
206,110,0,166,86
65,206,0,166,86
132,65,0,166,86
21,132,0,166,86
182,21,0,166,86
16,182,0,166,86
71,16,0,166,86
140,71,0,166,86
195,140,0,166,86
11,195,0,166,86
125,11,0,166,86
56,125,0,166,86
146,56,0,166,86
7,146,0,166,86
179,7,0,166,86
47,179,0,166,86
116,47,0,166,86
171,116,0,166,86
50,171,0,166,86
121,50,0,166,86
1,121,0,166,86
180,1,0,166,86
46,180,0,166,86
176,46,0,166,86
247,176,0,166,86
50,247,0,166,86
175,50,0,166,86
122,175,0,166,86
49,122,0,166,86
171,49,0,166,86
244,171,0,166,86
48,244,0,166,86
174,48,0,166,86
55,174,0,166,86
132,55,0,166,86
1,132,0,166,86
183,1,0,166,86
15,183,0,166,86
127,15,0,166,86
60,127,0,166,86
145,60,0,166,86
57,145,0,166,86
142,57,0,166,86
70,142,0,166,86
189,70,0,166,86
21,189,0,166,86
181,21,0,166,86
48,181,0,166,86
178,48,0,166,86
45,178,0,166,86
108,45,0,166,86
212,108,0,166,86
112,212,0,166,86
42,112,0,166,86
234,42,0,166,86
87,234,0,166,86
30,87,0,166,86
219,30,0,166,86
33,219,0,166,86
100,33,0,166,86
163,100,0,166,86
222,163,0,166,86
28,222,0,166,86
224,28,0,166,86
157,224,0,166,86
217,157,0,166,86
34,217,0,166,86
94,34,0,166,86
154,94,0,166,86
93,154,0,166,86
27,93,0,166,86
220,27,0,166,86
29,220,0,166,86
217,29,0,166,86
107,217,0,166,86
215,107,0,166,86
159,215,0,166,86
102,159,0,166,86
161,102,0,166,86
228,161,0,166,86
74,228,0,166,86
18,74,0,166,86
195,18,0,166,86
63,195,0,166,86
139,63,0,166,86
65,139,0,166,86
204,65,0,166,86
147,204,0,166,86
205,147,0,166,86
67,205,0,166,86
136,67,0,166,86
0,136,0,166,86
135,0,0,166,86
3,135,0,166,86
141,3,0,166,86
61,141,0,166,86
201,61,0,166,86
144,201,0,166,86
63,144,0,166,86
137,63,0,166,86
66,137,0,166,86
200,66,0,166,86
64,200,0,166,86
134,64,0,166,86
23,134,0,166,86
188,23,0,166,86
80,188,0,166,86
22,80,0,166,86
194,22,0,166,86
12,194,0,166,86
189,12,0,166,86
9,189,0,166,86
186,9,0,166,86
22,186,0,166,86
82,22,0,166,86
235,82,0,166,86
169,235,0,166,86
113,169,0,166,86
44,113,0,166,86
110,44,0,166,86
213,110,0,166,86
151,213,0,166,86
10,151,0,166,86
128,10,0,166,86
57,128,0,166,86
146,57,0,166,86
205,146,0,166,86
105,205,0,166,86
164,105,0,166,86
228,164,0,166,86
80,228,0,166,86
190,80,0,166,86
20,190,0,166,86
77,20,0,166,86
188,77,0,166,86
15,188,0,166,86
130,15,0,166,86
54,130,0,166,86
170,54,0,166,86
239,170,0,166,86
114,239,0,166,86
45,114,0,166,86
240,45,0,166,86
172,240,0,166,86
117,172,0,166,86
246,117,0,166,86
129,246,0,166,86
56,129,0,166,86
184,56,0,166,86
14,184,0,166,86
192,14,0,166,86
79,192,0,166,86
191,79,0,166,86
75,191,0,166,86
227,75,0,166,86
37,227,0,166,86
224,37,0,166,86
32,224,0,166,86
90,32,0,166,86
236,90,0,166,86
43,236,0,166,86
111,43,0,166,86
210,111,0,166,86
152,210,0,166,86
96,152,0,166,86
29,96,0,166,86
93,29,0,166,86
232,93,0,166,86
168,232,0,166,86
111,168,0,166,86
42,111,0,166,86
235,42,0,166,86
91,235,0,166,86
159,91,0,166,86
226,159,0,166,86
73,226,0,166,86
152,73,0,166,86
10,152,0,166,86
124,10,0,166,86
243,124,0,166,86
118,243,0,166,86
244,118,0,166,86
174,244,0,166,86
54,174,0,166,86
172,54,0,166,86
242,172,0,166,86
119,242,0,166,86
49,119,0,166,86
177,49,0,166,86
2,177,0,166,86
138,2,0,166,86
61,138,0,166,86
147,61,0,166,86
67,147,0,166,86
150,67,0,166,86
210,150,0,166,86
109,210,0,166,86
167,109,0,166,86
233,167,0,166,86
91,233,0,166,86
35,91,0,166,86
218,35,0,166,86
153,218,0,166,86
96,153,0,166,86
36,96,0,166,86
93,36,0,166,86
156,93,0,166,86
214,156,0,166,86
108,214,0,166,86
216,108,0,166,86
158,216,0,166,86
219,158,0,166,86
162,219,0,166,86
101,162,0,166,86
198,101,0,166,86
102,198,0,166,86
201,102,0,166,86
28,201,0,166,86
92,28,0,166,86
33,92,0,166,86
216,33,0,166,86
26,216,0,166,86
85,26,0,166,86
230,85,0,166,86
40,230,0,166,86
105,40,0,166,86
38,105,0,166,86
226,38,0,166,86
72,226,0,166,86
149,72,0,166,86
207,149,0,166,86
68,207,0,166,86
143,68,0,166,86
71,143,0,166,86
150,71,0,166,86
211,150,0,166,86
109,211,0,166,86
206,109,0,166,86
104,206,0,166,86
164,104,0,166,86
103,164,0,166,86
200,103,0,166,86
27,200,0,166,86
135,27,0,166,86
26,135,0,166,86
196,26,0,166,86
25,196,0,166,86
87,25,0,166,86
237,87,0,166,86
168,237,0,166,86
236,168,0,166,86
89,236,0,166,86
29,89,0,166,86
221,29,0,166,86
156,221,0,166,86
92,156,0,166,86
153,92,0,166,86
11,153,0,166,86
128,11,0,166,86
16,128,0,166,86
194,16,0,166,86
19,194,0,166,86
184,19,0,166,86
5,184,0,166,86
179,5,0,166,86
52,179,0,166,86
175,52,0,166,86
56,175,0,166,86
177,56,0,166,86
46,177,0,166,86
117,46,0,166,86
245,117,0,166,86
173,245,0,166,86
56,173,0,166,86
131,56,0,166,86
20,131,0,166,86
186,20,0,166,86
13,186,0,166,86
188,13,0,166,86
76,188,0,166,86
153,76,0,166,86
95,153,0,166,86
31,95,0,166,86
218,31,0,166,86
160,218,0,166,86
220,160,0,166,86
31,220,0,166,86
92,31,0,166,86
157,92,0,166,86
220,157,0,166,86
155,220,0,166,86
94,155,0,166,86
35,94,0,166,86
223,35,0,166,86
32,223,0,166,86
99,32,0,166,86
159,99,0,166,86
219,159,0,166,86
29,219,0,166,86
88,29,0,166,86
232,88,0,166,86
92,232,0,166,86
159,92,0,166,86
91,159,0,166,86
28,91,0,166,86
95,28,0,166,86
154,95,0,166,86
221,154,0,166,86
36,221,0,166,86
222,36,0,166,86
33,222,0,166,86
95,33,0,166,86
156,95,0,166,86
218,156,0,166,86
32,218,0,166,86
97,32,0,166,86
34,97,0,166,86
101,34,0,166,86
163,101,0,166,86
229,163,0,166,86
39,229,0,166,86
107,39,0,166,86
166,107,0,166,86
234,166,0,166,86
83,234,0,166,86
23,83,0,166,86
82,23,0,166,86
233,82,0,166,86
166,233,0,166,86
108,166,0,166,86
207,108,0,166,86
147,207,0,166,86
8,147,0,166,86
149,8,0,166,86
211,149,0,166,86
106,211,0,166,86
39,106,0,166,86
228,39,0,166,86
79,228,0,166,86
21,79,0,166,86
183,21,0,166,86
20,183,0,166,86
193,20,0,166,86
17,193,0,166,86
131,17,0,166,86
53,131,0,166,86
177,53,0,166,86
51,177,0,166,86
180,51,0,166,86
3,180,0,166,86
120,3,0,166,86
48,120,0,166,86
179,48,0,166,86
4,179,0,166,86
138,4,0,166,86
64,138,0,166,86
140,64,0,166,86
62,140,0,166,86
145,62,0,166,86
59,145,0,166,86
181,59,0,166,86
51,181,0,166,86
126,51,0,166,86
7,126,0,166,86
125,7,0,166,86
9,125,0,166,86
182,9,0,166,86
17,182,0,166,86
191,17,0,166,86
15,191,0,166,86
128,15,0,166,86
54,128,0,166,86
175,54,0,166,86
249,175,0,166,86
119,249,0,166,86
1,119,0,166,86
139,1,0,166,86
58,139,0,166,86
143,58,0,166,86
4,143,0,166,86
137,4,0,166,86
62,137,0,166,86
143,62,0,166,86
6,143,0,166,86
178,6,0,166,86
52,178,0,166,86
176,52,0,166,86
54,176,0,166,86
133,54,0,166,86
248,133,0,166,86
130,248,0,166,86
14,130,0,166,86
185,14,0,166,86
16,185,0,166,86
187,16,0,166,86
20,187,0,166,86
182,20,0,166,86
50,182,0,166,86
181,50,0,166,86
57,181,0,166,86
175,57,0,166,86
47,175,0,166,86
180,47,0,166,86
54,180,0,166,86
184,54,0,166,86
18,184,0,166,86
190,18,0,166,86
74,190,0,166,86
227,74,0,166,86
160,227,0,166,86
98,160,0,166,86
162,98,0,166,86
229,162,0,166,86
83,229,0,166,86
231,83,0,166,86
91,231,0,166,86
154,91,0,166,86
214,154,0,166,86
106,214,0,166,86
216,106,0,166,86
34,216,0,166,86
218,34,0,166,86
30,218,0,166,86
93,30,0,166,86
158,93,0,166,86
220,158,0,166,86
156,220,0,166,86
94,156,0,166,86
28,94,0,166,86
90,28,0,166,86
233,90,0,166,86
88,233,0,166,86
25,88,0,166,86
86,25,0,166,86
233,86,0,166,86
84,233,0,166,86
230,84,0,166,86
87,230,0,166,86
232,87,0,166,86
41,232,0,166,86
109,41,0,166,86
213,109,0,166,86
150,213,0,166,86
69,150,0,166,86
144,69,0,166,86
67,144,0,166,86
203,67,0,166,86
66,203,0,166,86
148,66,0,166,86
208,148,0,166,86
108,208,0,166,86
215,108,0,166,86
153,215,0,166,86
216,153,0,166,86
32,216,0,166,86
217,32,0,166,86
152,217,0,166,86
216,152,0,166,86
30,216,0,166,86
96,30,0,166,86
161,96,0,166,86
97,161,0,166,86
35,97,0,166,86
102,35,0,166,86
199,102,0,166,86
63,199,0,166,86
201,63,0,166,86
66,201,0,166,86
145,66,0,166,86
7,145,0,166,86
123,7,0,166,86
4,123,0,166,86
141,4,0,166,86
60,141,0,166,86
147,60,0,166,86
63,147,0,166,86
142,63,0,166,86
59,142,0,166,86
138,59,0,166,86
1,138,0,166,86
134,1,0,166,86
25,134,0,166,86
193,25,0,166,86
23,193,0,166,86
132,23,0,166,86
19,132,0,166,86
188,19,0,166,86
22,188,0,166,86
184,22,0,166,86
17,184,0,166,86
128,17,0,166,86
245,128,0,166,86
127,245,0,166,86
9,127,0,166,86
124,9,0,166,86
244,124,0,166,86
126,244,0,166,86
11,126,0,166,86
180,11,0,166,86
48,180,0,166,86
172,48,0,166,86
55,172,0,166,86
173,55,0,166,86
54,173,0,166,86
183,54,0,166,86
19,183,0,166,86
191,19,0,166,86
21,191,0,166,86
133,21,0,166,86
2,133,0,166,86
121,2,0,166,86
5,121,0,166,86
145,5,0,166,86
58,145,0,166,86
146,58,0,166,86
68,146,0,166,86
150,68,0,166,86
9,150,0,166,86
149,9,0,166,86
65,149,0,166,86
146,65,0,166,86
61,146,0,166,86
144,61,0,166,86
59,144,0,166,86
186,59,0,166,86
21,186,0,166,86
131,21,0,166,86
249,131,0,166,86
135,249,0,166,86
26,135,0,166,86
90,26,0,166,86
231,90,0,166,86
89,231,0,166,86
232,89,0,166,86
91,232,0,166,86
157,91,0,166,86
94,157,0,166,86
29,94,0,166,86
96,29,0,166,86
32,96,0,166,86
219,32,0,166,86
155,219,0,166,86
221,155,0,166,86
34,221,0,166,86
217,34,0,166,86
33,217,0,166,86
216,33,0,166,86
107,216,0,166,86
209,107,0,166,86
104,209,0,166,86
208,104,0,166,86
105,208,0,166,86
212,105,0,166,86
107,212,0,166,86
213,107,0,166,86
106,213,0,166,86
215,106,0,166,86
151,215,0,166,86
10,151,0,166,86
127,10,0,166,86
11,127,0,166,86
153,11,0,166,86
219,153,0,166,86
35,219,0,166,86
220,35,0,166,86
154,220,0,166,86
221,154,0,166,86
157,221,0,166,86
93,157,0,166,86
27,93,0,166,86
92,27,0,166,86
158,92,0,166,86
91,158,0,166,86
159,91,0,166,86
93,159,0,166,86
160,93,0,166,86
95,160,0,166,86
28,95,0,166,86
136,28,0,166,86
3,136,0,166,86
139,3,0,166,86
56,139,0,166,86
178,56,0,166,86
51,178,0,166,86
179,51,0,166,86
55,179,0,166,86
175,55,0,166,86
53,175,0,166,86
174,53,0,166,86
56,174,0,166,86
182,56,0,166,86
52,182,0,166,86
177,52,0,166,86
58,177,0,166,86
179,58,0,166,86
49,179,0,166,86
181,49,0,166,86
53,181,0,166,86
176,53,0,166,86
51,176,0,166,86
182,51,0,166,86
55,182,0,166,86
180,55,0,166,86
58,180,0,166,86
178,58,0,166,86
50,178,0,166,86
180,50,0,166,86
52,180,0,166,86
183,52,0,166,86
57,183,0,166,86
176,57,0,166,86
56,176,0,166,86
179,56,0,166,86
53,179,0,166,86
183,53,0,166,86
55,183,0,166,86
177,55,0,166,86
57,177,0,166,86
178,57,0,166,86
54,178,0,166,86
182,54,0,166,86
60,182,0,166,86
185,60,0,166,86
22,185,0,166,86
190,22,0,166,86
24,190,0,166,86
191,24,0,166,86
76,191,0,166,86
189,76,0,166,86
75,189,0,166,86
190,75,0,166,86
72,190,0,166,86
189,72,0,166,86
23,189,0,166,86
187,23,0,166,86
62,187,0,166,86
197,62,0,166,86
65,197,0,166,86
198,65,0,166,86
64,198,0,166,86
148,64,0,166,86
62,148,0,166,86
187,62,0,166,86
61,187,0,166,86
184,61,0,166,86
60,184,0,166,86
182,60,0,166,86
57,182,0,166,86
185,57,0,166,86
58,185,0,166,86
181,58,0,166,86
55,181,0,166,86
184,55,0,166,86
